year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
2017,7,9,6,"20,1","119,5",1,4,0,0,1,2,,2,SHIP,,0,130,3,"3,1",,98,2,0,1010,7,"1,1",0,31,0,28,,"27,1",1,30,3,2,1,,6,3,2,,4,"0,5",22,8,"0,5",,225,9,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NQF720,3,0,1,0,1,9/07/2017 6:00:00
2017,7,31,6,"24,1",125,1,4,0,0,5,2,,2,SHIP,,0,190,4,"9,3",,98,2,2,"1005,3",4,0,0,32,0,29,,"28,1",1,30,6,6,7,,5,1,6,,5,3,19,4,3,,226,45,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NT8CP9,3,0,1,0,1,31/07/2017 6:00:00
2017,4,19,"6,22","22,5","134,6",1,4,2,0,3,4,,2,SHIP,,0,280,4,"4,6",,98,1,1,"1013,6",0,"0,5",0,28,0,25,,"23,9",1,22,2,1,1,,4,3,5,,4,1,13,7,1,,227,24,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NFYNCG,3,0,1,0,1,19/04/2017 6:13:00
2017,3,21,2,"18,5","118,2",1,4,0,0,5,3,,2,SHIP,,0,10,4,"7,2",,97,2,0,"1016,4",4,0,0,25,0,"22,5",,"21,5",3,"24,5",3,3,A,,A,7,0,,1,"0,5",5,2,"0,5",,261,88,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NCA68O,3,0,1,0,1,21/03/2017 2:00:00
2017,3,23,21,"29,6","134,2",1,4,0,0,8,2,,2,SHIP,,0,20,4,"11,3",,97,2,2,"1018,5",2,"2,4",0,15,0,13,,"11,6",1,24,6,6,3,,7,4,2,,2,2,20,2,3,,227,94,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NCMSM4,3,0,1,0,1,23/03/2017 21:00:00
2017,4,30,0,"20,9","138,6",1,4,0,0,4,3,,2,SHIP,,0,60,4,"6,7",,98,2,1,,2,"1,8",0,28,0,24,,"22,4",1,"27,7",5,3,3,,4,6,1,,4,1,36,3,1,,227,8,992,114,5,1,2,,,,,,,2,111171,11111111111111,,,,NHCFBR,3,0,1,0,1,30/04/2017 0:00:00
2017,1,15,18,"24,2","152,6",1,4,0,0,2,3,,2,SHIP,,0,300,4,"10,8",,96,62,6,"1008,4",3,"0,7",0,21,0,"20,5",,"20,3",,"23,6",4,4,4,,4,2,0,,5,3,27,8,5,,229,42,992,114,5,1,2,,,,,,,1,111113,11111111111111,,,,N45DPB,3,0,1,0,1,15/01/2017 18:00:00
2017,5,22,3,13,142,1,4,0,0,0,0,,2,SHIP,,0,110,4,"9,3",,96,16,1,"1009,1",7,"1,9",0,"29,8",0,"27,2",,"26,4",,"29,2",4,4,9,,3,0,0,,3,"0,5",12,5,1,,264,32,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NK6S0S,3,0,1,0,1,22/05/2017 3:00:00
2017,4,30,18,"47,8","-127,8",1,4,0,0,2,2,,2,SHIP,,0,290,4,"8,2",,97,2,2,"1028,3",2,"1,9",0,"7,8",0,"6,4",,"4,9",1,"8,1",6,6,4,,5,0,2,,4,1,29,7,3,,165,77,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHFVFX,3,0,1,0,1,30/04/2017 18:00:00
2017,6,18,6,"19,2","119,8",1,4,0,0,1,3,,2,SHIP,,0,210,4,"6,2",,98,3,0,1007,7,"0,9",0,34,0,"30,5",,"29,5",,"29,8",5,3,1,,5,4,1,,6,"0,5",23,6,"0,5",,261,99,992,114,5,1,2,,,,,,,2,131111,11111111111111,,,,NNP8VL,3,0,1,0,1,18/06/2017 6:00:00
2017,5,10,6,"45,5",140,1,4,0,0,1,1,,2,SHIP,,0,240,4,"6,2",,98,2,0,"1009,3",7,"1,3",0,14,0,10,,"6,4",1,6,3,3,1,,5,A,A,,3,1,23,3,1,,156,50,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NIO35P,3,0,1,0,1,10/05/2017 6:00:00
2017,5,2,18,"24,4","-132,7",1,4,0,0,6,3,,2,SHIP,,0,60,4,"10,8",,97,2,0,"1026,1",1,"1,1",0,22,0,19,,"17,5",3,,6,4,1,,4,7,5,,8,"0,5",4,12,"2,5",,236,42,992,114,5,1,2,,,,,,,2,711111,11111111111111,,,,NHP6N9,3,0,1,0,1,2/05/2017 18:00:00
2017,8,31,21,"30,2","163,7",1,4,0,0,3,3,,2,SHIP,,0,120,4,"10,3",,97,0,0,"1018,1",2,"2,1",0,"27,8",0,"26,2",,"25,7",,"27,6",2,2,3,,4,7,1,,3,1,13,4,1,,194,3,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NX8OB6,3,0,1,0,1,31/08/2017 21:00:00
2017,5,2,6,"23,1","166,1",1,4,0,0,2,2,,2,SHIP,,0,90,4,"7,7",,97,3,1,"1018,2",7,"0,5",0,27,0,"23,9",,"22,7",,"26,6",5,3,2,,4,4,1,,2,1,8,4,"1,5",,230,36,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHMV2N,3,0,1,0,1,2/05/2017 6:00:00
2017,4,1,18,"8,8","73,2",1,4,0,0,7,2,,2,SHIP,,0,60,4,"4,1",,98,3,2,"1015,8",6,2,0,26,0,24,,"23,2",1,32,6,4,2,,8,3,2,,3,"0,5",5,7,"0,5",,293,83,992,114,5,1,2,,,,,,,1,111131,11111111111111,,,,NDQX1S,3,0,1,0,1,1/04/2017 18:00:00
2017,7,16,6,"35,9","142,9",1,4,0,0,1,4,,2,SHIP,,0,230,4,"8,2",,98,2,2,"1010,4",6,"0,9",0,,0,29,,"27,3",1,"26,6",5,3,2,,4,7,4,,2,"0,5",22,5,"1,5",,192,52,992,114,5,1,2,,,,,,,2,171111,11111111111111,,,,NRB2NG,3,0,1,0,1,16/07/2017 6:00:00
2017,4,8,9,"36,1","153,1",1,4,0,0,2,2,,2,SHIP,,0,220,4,"9,3",,97,1,2,"1020,3",5,"0,1",0,"15,8",0,"14,6",,"13,8",1,"15,1",8,5,4,,6,7,8,,4,"0,5",22,10,"1,5",,193,63,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NEKAV4,3,0,1,0,1,8/04/2017 9:00:00
2017,4,6,12,"36,1","144,8",1,4,0,0,2,3,,2,SHIP,,0,190,4,"10,8",,97,2,0,"1025,4",1,"0,9",0,"16,2",0,"12,4",,"9,4",1,"18,3",2,2,1,,4,0,0,,3,1,15,9,2,,192,64,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NECAH7,3,0,1,0,1,6/04/2017 12:00:00
2017,1,31,18,"10,8","65,5",1,4,0,0,3,3,,2,SHIP,,0,10,3,"10,3",,97,2,2,"1012,5",4,0,0,25,0,24,,"23,6",3,28,6,5,7,,5,3,5,,5,"1,5",1,4,"1,5",,256,5,992,114,5,1,2,,,,,,,1,111211,11111111111111,,,,N674QZ,3,0,1,0,1,31/01/2017 18:00:00
2017,5,14,9,"32,3",137,1,4,0,0,2,1,,2,SHIP,,0,130,4,"5,1",,98,3,2,"1009,8",0,"1,2",0,22,0,20,,"19,1",1,23,6,4,5,,6,9,6,,3,"0,5",23,5,"0,5",,191,27,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NJ6IS4,3,0,1,0,1,14/05/2017 9:00:00
2017,3,8,0,"24,6","172,8",1,4,0,0,6,3,,2,SHIP,,0,100,4,"11,8",,97,2,2,"1018,7",1,"0,1",0,25,0,22,,"20,7",3,25,5,4,1,,4,4,3,,3,2,29,3,"2,5",,231,42,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NAN06R,3,0,1,0,1,8/03/2017 0:00:00
2017,2,26,9,"20,3","119,6",1,4,0,0,1,3,,2,SHIP,,0,40,4,"13,9",,98,3,2,"1014,1",7,"0,4",0,24,0,18,,"14,6",1,"25,3",7,7,4,,6,5,2,,3,"3,5",4,3,"3,5",,225,9,992,114,5,1,2,,,,,,,2,111112,11111111111111,,,,N9F4L8,3,0,1,0,1,26/02/2017 9:00:00
2017,1,18,9,"27,2","129,2",1,4,0,0,5,4,,2,SHIP,,0,20,4,"20,6",,96,58,5,"1020,3",7,"5,6",0,20,0,17,,"15,3",1,"24,2",7,7,A,,A,A,A,,5,2,13,6,"2,5",,226,79,992,114,5,1,2,,,,,,,1,111211,11111111111111,,,,N4HHBO,3,0,1,0,1,18/01/2017 9:00:00
2017,4,28,9,24,"149,9",1,4,0,0,2,3,,2,SHIP,,0,150,4,"4,6",,97,3,2,"1011,8",0,0,0,26,0,25,,"24,6",,26,8,8,8,,4,A,A,,1,"0,5",7,10,"2,5",,228,49,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NH4Y1C,3,0,1,0,1,28/04/2017 9:00:00
2017,7,21,"8,92","19,5","133,4",1,4,2,0,8,3,,2,SHIP,,0,60,4,1,,98,15,0,"1011,1",3,"0,4",0,"30,5",0,28,,"27,2",1,31,4,2,3,,4,3,3,,3,"0,5",7,5,"0,5",,263,93,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NRYP5E,3,0,1,0,1,21/07/2017 8:55:00
2017,6,9,6,"16,5","41,1",1,4,0,0,7,3,,2,SHIP,,0,20,3,"4,1",,97,1,1,"1004,7",3,"0,2",0,29,0,26,,25,3,33,6,5,9,,5,3,3,,3,"0,5",6,6,"0,5",,254,61,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NMJ5XZ,3,0,1,0,1,9/06/2017 6:00:00
2017,3,3,18,"15,6","-127,8",1,4,0,0,3,3,,2,SHIP,,0,20,4,"11,3",,97,58,5,"1022,4",0,"0,8",0,"22,5",0,"20,5",,"19,6",3,28,8,8,7,,3,A,A,,5,1,35,9,2,,273,57,992,114,5,1,2,,,,,,,2,311131,11111111111111,,,,NA3MTJ,3,0,1,0,1,3/03/2017 18:00:00
2017,6,18,0,"18,1","118,8",1,4,0,0,1,3,,2,SHIP,,0,180,4,"7,7",,98,2,1,"1009,3",0,"0,3",0,28,0,26,,"25,3",1,"29,7",4,3,3,,5,6,A,,3,"0,5",25,3,"0,5",,261,88,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NNO34O,3,0,1,0,1,18/06/2017 0:00:00
2017,1,17,18,16,"-144,6",1,4,0,0,6,4,,2,SHIP,,0,70,4,"10,8",,98,2,1,"1015,9",2,"1,1",0,23,0,20,,"18,5",1,24,2,2,4,,6,0,0,,3,"1,5",6,6,"2,5",,271,64,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N4EKW1,3,0,1,0,1,17/01/2017 18:00:00
2017,4,22,13,34,128,1,4,0,0,0,0,,2,SHIP,,0,30,4,"4,6",,98,3,0,"1013,9",5,"0,1",0,14,0,12,,"10,5",1,14,4,2,1,,A,3,1,,2,"0,5",21,2,"0,5",,190,48,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NGDV2T,3,0,1,0,1,22/04/2017 13:00:00
2017,1,26,0,"21,4","145,6",1,4,0,0,3,3,,2,SHIP,,0,290,4,"12,9",,98,3,2,"1019,4",6,1,0,23,0,18,,"15,2",1,29,6,4,3,,7,7,3,,2,"1,5",7,2,"1,5",,228,15,992,114,5,1,2,,,,,,,2,115111,11111111111111,,,,N5GQZ2,3,0,1,0,1,26/01/2017 0:00:00
2017,2,10,12,"4,4","137,9",1,4,0,0,6,2,,2,SHIP,,0,230,4,"8,2",,97,3,1,1008,2,"1,4",0,"26,6",0,"25,3",,"24,8",1,"29,9",7,1,2,,5,5,0,,3,1,25,5,1,,299,47,992,114,5,1,2,,,,,,,1,113311,11111111111111,,,,N7F7MW,3,0,1,0,1,10/02/2017 12:00:00
2017,3,25,0,"19,2","119,8",1,4,0,0,5,4,,2,SHIP,,0,70,4,"7,2",,98,1,0,"1014,7",2,"1,4",0,25,0,24,,"23,6",1,"26,4",3,2,2,,3,3,5,,2,"0,5",4,3,1,,261,99,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NCRWG9,3,0,1,0,1,25/03/2017 0:00:00
2017,4,16,0,"9,6","141,1",1,4,0,0,3,3,,2,SHIP,,0,80,4,"7,7",,98,19,0,"1010,7",2,"0,5",0,29,0,24,,22,1,31,4,3,9,,8,3,1,,3,"1,5",6,3,"1,5",,300,91,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NFJKPC,3,0,1,0,1,16/04/2017 0:00:00
2017,2,14,9,"19,9",121,1,4,0,0,1,4,,2,SHIP,,0,50,4,"13,4",,98,3,1,"1024,2",1,"1,2",0,24,0,18,,"14,6",1,"24,5",7,6,4,,5,5,1,,4,3,4,6,"3,5",,262,91,992,114,5,1,2,,,,,,,2,111132,11111111111111,,,,N7WPLD,3,0,1,0,1,14/02/2017 9:00:00
2017,1,16,15,"42,5","145,8",1,4,0,0,2,4,,2,SHIP,,0,10,4,"15,4",,98,2,2,"1011,6",2,"0,8",0,2,0,1,,"0,6",1,2,6,5,6,,4,4,5,,4,1,1,12,1,,156,25,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N49DJK,3,0,1,0,1,16/01/2017 15:00:00
2017,5,13,0,"13,8","-179,1",1,4,0,0,0,0,,2,SHIP,,0,80,4,"6,2",,97,2,0,"1013,3",8,"0,5",0,28,0,"24,5",,"23,2",,"27,5",2,2,1,,4,3,0,,1,1,5,3,"1,5",,268,39,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NJ0KY4,3,0,1,0,1,13/05/2017 0:00:00
2017,1,12,3,"25,5","124,8",1,4,0,0,1,4,,2,SHIP,,0,90,4,"7,2",,98,2,2,"1017,2",0,"0,5",0,22,0,18,,"15,8",1,"24,7",7,7,A,,5,A,A,,3,1,7,5,"1,5",,226,54,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3OW0H,3,0,1,0,1,12/01/2017 3:00:00
2017,1,19,0,"40,2","146,3",1,4,0,0,5,3,,2,SHIP,,0,140,4,"10,3",,97,1,2,"1013,8",8,"1,1",0,2,0,2,,2,,3,6,4,8,,4,9,6,,2,1,21,2,"1,5",,156,6,992,114,5,1,2,,,,,,,2,111113,11111111111111,,,,N4KC82,3,0,1,0,1,19/01/2017 0:00:00
2017,1,8,9,"30,1","136,5",1,4,0,0,5,2,,2,SHIP,,0,230,4,"17,5",,97,1,2,"997,6",7,"1,2",0,20,0,19,,"18,5",1,"21,3",4,3,9,,4,4,A,,3,2,16,6,3,,191,6,992,114,5,1,2,,,,,,,1,111121,11111111111111,,,,N37QTA,3,0,1,0,1,8/01/2017 9:00:00
2017,7,7,19,"47,3","-154,4",1,4,0,0,3,4,,2,SHIP,,0,80,3,"2,6",,98,2,1,1024,2,"1,2",0,15,0,13,,"11,6",,10,6,2,8,,A,7,6,,5,"0,5",16,5,"0,5",,162,74,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NQ8IVR,3,0,1,0,1,7/07/2017 19:00:00
2017,1,9,3,"21,8",133,1,4,0,0,8,3,,2,SHIP,,0,340,4,"6,7",,98,2,0,"1013,7",7,"0,2",0,24,0,23,,"22,6",1,"24,3",2,1,1,,5,4,A,,5,1,30,6,2,,227,13,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3B6YL,3,0,1,0,1,9/01/2017 3:00:00
2017,1,19,9,"22,4","123,1",1,4,0,0,5,4,,2,SHIP,,0,80,4,"15,4",,98,1,0,"1017,2",7,"0,7",0,23,0,"21,5",,"20,8",1,22,4,4,3,,3,3,3,,5,1,12,4,"1,5",,226,23,992,114,5,1,2,,,,,,,2,112111,11111111111111,,,,N4M3WJ,3,0,1,0,1,19/01/2017 9:00:00
2017,8,19,21,"11,3","111,8",1,4,0,0,5,3,,2,SHIP,,0,230,4,"7,2",,98,2,1,"1007,6",7,1,0,27,0,26,,"25,7",3,26,5,2,1,,4,4,3,,4,"0,5",20,4,"0,5",,261,11,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NVPLHT,3,0,1,0,1,19/08/2017 21:00:00
2017,2,13,12,6,"107,3",1,4,0,0,5,4,,2,SHIP,,0,40,3,"11,8",,97,1,1,"1013,8",2,"0,2",0,25,0,22,,"20,7",1,26,2,2,1,,6,6,1,,2,2,3,2,2,,296,67,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N7SR05,3,0,1,0,1,13/02/2017 12:00:00
2017,1,17,6,"22,1","122,4",1,4,0,0,1,3,,2,SHIP,,0,60,4,"11,3",,98,1,2,"1019,2",7,"0,8",0,23,0,20,,"18,5",1,"26,6",7,5,7,,3,7,1,,5,"2,5",5,6,3,,226,22,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N4C9HO,3,0,1,0,1,17/01/2017 6:00:00
2017,2,4,0,20,"176,5",1,4,0,0,0,0,,2,SHIP,,0,200,4,"2,6",,97,3,1,"1010,8",8,"0,8",0,"27,5",0,"26,1",,"25,6",,26,7,3,8,,4,4,0,,1,"0,5",17,7,"1,5",,231,6,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N6LZ8J,3,0,1,0,1,4/02/2017 0:00:00
2017,4,11,0,"27,3","-166,4",1,4,0,0,6,4,,2,SHIP,,0,80,4,"10,3",,98,0,1,"1022,4",8,"0,5",0,23,0,19,,"16,9",1,"22,4",3,3,1,,5,3,0,,6,"1,5",36,8,1,,233,76,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NEWCQN,3,0,1,0,1,11/04/2017 0:00:00
2017,5,18,12,"32,1","148,4",1,4,0,0,6,3,,2,SHIP,,0,70,4,"15,4",,97,3,2,"1019,6",4,0,0,18,0,"17,5",,"17,2",3,23,8,7,7,,2,2,0,,9,1,26,6,"1,5",,192,28,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NJPSD3,3,0,1,0,1,18/05/2017 12:00:00
2017,6,4,6,"38,8",-12,1,4,0,0,1,3,,2,SHIP,,0,360,4,"9,8",,98,1,2,"1022,2",8,"0,4",0,17,0,"14,6",,13,1,18,3,2,1,,9,1,0,,4,"1,5",19,6,2,,212,82,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NLVNMD,3,0,1,0,1,4/06/2017 6:00:00
2017,4,18,15,"23,9","130,6",1,4,0,0,4,3,,2,SHIP,,0,250,4,"9,8",,98,3,0,"1014,9",2,"1,3",0,24,0,23,,"22,6",1,24,1,1,1,,8,A,A,,5,"1,5",4,5,"1,5",,227,30,992,114,5,1,2,,,,,,,1,113111,11111111111111,,,,NFVQ87,3,0,1,0,1,18/04/2017 15:00:00
2017,2,4,6,"33,1","135,3",1,4,0,0,6,0,,2,SHIP,,0,340,3,"7,7",,97,3,2,"1017,6",7,3,0,12,0,7,,"1,2",1,21,5,5,8,,6,7,2,,1,"0,5",1,1,0,,191,35,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N6N41K,3,0,1,0,1,4/02/2017 6:00:00
2017,4,13,0,"38,3","170,8",1,4,0,0,1,2,,2,SHIP,,0,180,4,"13,9",,96,61,6,"1016,9",8,6,0,"12,6",0,"10,8",,"9,3",1,"12,1",8,8,5,,6,A,A,,6,1,16,9,5,,195,80,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NF5KW3,3,0,1,0,1,13/04/2017 0:00:00
2017,4,6,9,"21,2","129,7",1,4,0,0,4,2,,2,SHIP,,0,70,4,"7,2",,98,2,0,"1015,2",5,"0,4",0,23,0,21,,"20,1",1,"24,2",2,2,1,,5,3,0,,3,1,14,5,2,,226,19,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NEBQBQ,3,0,1,0,1,6/04/2017 9:00:00
2017,7,3,3,28,"136,8",1,4,0,0,4,2,,2,SHIP,,0,200,4,"4,1",,98,2,1,"1015,5",2,"0,1",0,30,0,28,,"27,4",3,"29,3",6,3,2,,6,4,4,,3,"0,5",19,3,"0,5",,227,86,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NPMRNV,3,0,1,0,1,3/07/2017 3:00:00
2017,6,22,6,"37,1","-139,7",1,4,0,0,6,4,,2,SHIP,,0,90,4,"6,7",,98,2,2,1029,1,"0,5",0,19,0,16,,"13,8",3,18,6,6,5,,8,4,A,,3,"0,5",29,8,1,,200,79,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NO7X0N,3,0,1,0,1,22/06/2017 6:00:00
2017,5,18,0,"30,5","135,8",1,4,0,0,8,3,,2,SHIP,,0,340,4,"2,6",,98,2,1,"1013,9",2,"0,8",0,22,0,21,,"20,6",1,"23,6",7,4,1,,6,1,2,,3,"0,5",32,3,1,,191,5,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NJNHDN,3,0,1,0,1,18/05/2017 0:00:00
2017,4,30,0,24,"157,1",1,4,0,0,2,2,,2,SHIP,,0,190,4,"5,1",,97,2,0,"1017,8",6,"0,5",0,27,0,25,,"24,3",,"25,9",2,1,1,,4,3,1,,1,"0,5",11,4,"1,5",,229,47,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHCF9R,3,0,1,0,1,30/04/2017 0:00:00
2017,2,11,6,"17,2","117,1",1,4,0,0,5,4,,2,SHIP,,0,40,3,"14,9",,97,2,1,"1017,8",7,"2,5",0,23,0,19,,"16,9",1,26,4,3,1,,8,4,3,,5,"3,5",5,4,"3,5",,261,77,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N7IMH9,3,0,1,0,1,11/02/2017 6:00:00
2017,8,27,21,"-8,3","127,4",1,4,0,0,3,3,,2,SHIP,,0,110,4,"6,7",,97,2,0,1015,1,"1,3",0,24,0,21,,"19,6",1,28,3,3,1,,6,0,1,,1,1,11,2,1,,334,87,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NWQG3N,3,0,1,0,1,27/08/2017 21:00:00
2017,1,24,3,27,"127,3",1,4,0,0,7,2,,2,SHIP,,0,10,4,"8,2",,97,2,2,"1028,8",7,"0,5",0,"16,6",0,"11,2",,"6,4",,"23,3",6,6,1,,5,1,8,,2,1,33,8,2,,226,77,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N5818T,3,0,1,0,1,24/01/2017 3:00:00
2017,8,14,18,"32,6","137,1",1,4,0,0,5,3,,2,SHIP,,0,250,4,"3,1",,97,2,1,"1007,4",4,0,0,27,0,25,,"24,3",3,22,4,2,4,,4,6,3,,1,0,25,5,"0,5",,191,27,992,114,5,1,2,,,,,,,1,211111,11111111111111,,,,NV1YD2,3,0,1,0,1,14/08/2017 18:00:00
2017,6,22,21,"4,1","126,2",1,4,0,0,3,4,,2,SHIP,,0,200,4,"5,1",,98,2,2,"1014,1",7,"1,3",0,"27,5",0,24,,"22,6",1,30,6,2,9,,7,0,2,,3,"0,5",18,2,"0,5",,298,46,992,114,5,1,2,,,,,,,1,111131,11111111111111,,,,NOAVNL,3,0,1,0,1,22/06/2017 21:00:00
2017,5,21,"23,92","32,3","138,3",1,4,2,0,4,3,,2,SHIP,,0,150,4,"6,2",,98,2,0,1019,2,"1,3",0,"22,5",0,"19,5",,18,1,23,4,3,1,,4,3,A,,4,"0,5",18,6,1,,191,28,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NK653K,3,0,1,0,1,21/05/2017 23:55:00
2017,2,15,6,"33,3","128,7",1,4,0,0,1,4,,2,SHIP,,0,270,4,"4,6",,98,2,1,"1035,1",2,"3,6",0,11,0,"9,5",,"8,2",1,"15,8",2,1,1,,4,3,5,,1,0,28,2,"0,5",,190,38,992,114,5,1,2,,,,,,,2,111131,11111111111111,,,,N80OG7,3,0,1,0,1,15/02/2017 6:00:00
2017,1,19,18,"36,9","12,2",1,4,0,0,3,4,,2,SHIP,,0,50,4,"3,1",,98,1,1,1016,2,2,0,14,0,10,,"6,4",1,16,2,2,3,,5,4,1,,4,0,34,7,1,,215,62,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N4NUAW,3,0,1,0,1,19/01/2017 18:00:00
2017,8,6,6,"20,6","120,8",1,4,0,0,1,4,,2,SHIP,,0,230,4,"5,7",,97,2,2,"1006,7",7,"0,5",0,34,0,31,,"30,2",3,29,5,2,2,,4,3,3,,3,0,23,4,"1,5",,226,0,992,114,5,1,2,,,,,,,2,151111,11111111111111,,,,NU05G0,3,0,1,0,1,6/08/2017 6:00:00
2017,4,1,9,26,"127,9",1,4,0,0,5,3,,2,SHIP,,0,350,3,"10,3",,97,2,2,"1015,8",2,1,0,18,0,15,,"13,1",1,21,7,7,A,,A,2,0,,1,2,15,1,2,,226,67,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NDP6UD,3,0,1,0,1,1/04/2017 9:00:00
2017,2,10,0,"29,5","-147,4",1,4,0,0,2,4,,2,SHIP,,0,350,4,"7,7",,99,1,0,"1006,9",0,"0,4",0,18,0,15,,"13,1",,21,3,2,2,,5,1,1,,4,"0,5",29,7,1,,235,97,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N7CXM9,3,0,1,0,1,10/02/2017 0:00:00
2017,3,1,0,"39,4","-172,4",1,4,0,0,2,4,,2,SHIP,,0,230,4,"14,9",,97,1,2,"1016,2",6,1,0,14,0,"12,5",,"11,4",1,"11,3",6,2,9,,2,3,2,,5,1,20,6,"1,5",,196,92,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N9R1VW,3,0,1,0,1,1/03/2017 0:00:00
2017,6,26,19,"33,2","140,6",1,4,0,0,3,4,,2,SHIP,,0,200,4,"3,6",,97,0,0,1010,4,0,0,23,0,22,,"21,6",,25,6,6,3,,5,3,3,,1,"0,5",1,2,"0,5",,192,30,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NOT8D7,3,0,1,0,1,26/06/2017 19:00:00
2017,2,11,6,46,"157,9",1,4,0,0,5,0,,2,SHIP,,0,40,4,"7,7",,98,3,3,"980,6",2,"1,8",0,4,0,3,,"1,7",1,7,8,8,4,,3,A,A,,4,1,2,6,"2,5",,157,67,992,114,5,1,2,,,,,,,2,511111,11111111111111,,,,N7ILF3,3,0,1,0,1,11/02/2017 6:00:00
2017,5,8,9,"23,4","124,6",1,4,0,0,5,4,,2,SHIP,,0,150,4,"5,1",,98,2,0,"1015,6",7,"1,3",0,29,0,27,,"26,3",1,24,3,2,1,,3,0,0,,2,0,4,5,"1,5",,226,34,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NIFEKL,3,0,1,0,1,8/05/2017 9:00:00
2017,6,4,21,"14,8","114,8",1,4,0,0,5,3,,2,SHIP,,0,200,3,"8,2",,96,95,9,"1007,4",2,"1,8",0,28,0,26,,"25,3",1,30,8,8,3,,A,A,A,,3,1,18,3,"1,5",,261,44,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NLYMFW,3,0,1,0,1,4/06/2017 21:00:00
